"x","ale","Scenario","Feature","Model"
-0.314627045570808,-0.120336310020633,"Sigmoid","X2","sebart"
-0.178682672348962,-0.235969620769858,"Sigmoid","X2","sebart"
-0.0464074791434762,-0.191748950685253,"Sigmoid","X2","sebart"
0.150674228249957,0.0550745718345603,"Sigmoid","X2","sebart"
0.32556742079639,0.232536996091468,"Sigmoid","X2","sebart"
0.440865344310794,0.291690636021964,"Sigmoid","X2","sebart"
0.551823302461393,0.26692368546937,"Sigmoid","X2","sebart"
0.762765507500627,0.0498276437686987,"Sigmoid","X2","sebart"
1.03463556475272,-0.151734921788959,"Sigmoid","X2","sebart"
1.2590996537055,-0.547541138828331,"Sigmoid","X2","sebart"
1.55684705695394,-0.524651117163984,"Sigmoid","X2","sebart"
2.4489181578821,-0.35477422265167,"Sigmoid","X2","sebart"
-2.28489619670749,0.0805875905132191,"Sigmoid","X2","bart"
-1.54058154720162,0.099872454051676,"Sigmoid","X2","bart"
-1.27668242255551,0.115718790181674,"Sigmoid","X2","bart"
-1.10103331453181,0.136577322168197,"Sigmoid","X2","bart"
-0.964284352084597,0.123749918388541,"Sigmoid","X2","bart"
-0.79989770769451,0.087214476874473,"Sigmoid","X2","bart"
-0.654890888240096,0.0265021756290164,"Sigmoid","X2","bart"
-0.496741981847886,-0.0616124112865876,"Sigmoid","X2","bart"
-0.314627045570808,-0.120717469072206,"Sigmoid","X2","bart"
-0.178682672348962,-0.118636134456441,"Sigmoid","X2","bart"
-0.0464074791434762,-0.0636306556991703,"Sigmoid","X2","bart"
0.150674228249957,-0.000511440338161914,"Sigmoid","X2","bart"
0.32556742079639,0.0528314841292333,"Sigmoid","X2","bart"
0.440865344310794,0.081523117118858,"Sigmoid","X2","bart"
0.551823302461393,0.064594261292706,"Sigmoid","X2","bart"
0.762765507500627,-0.0151267999242141,"Sigmoid","X2","bart"
1.03463556475272,-0.121829263869855,"Sigmoid","X2","bart"
1.2590996537055,-0.177381393432528,"Sigmoid","X2","bart"
1.55684705695394,-0.0975288154631058,"Sigmoid","X2","bart"
2.4489181578821,-0.0813642869935824,"Sigmoid","X2","bart"
-2.35207762760333,6.23127827460688,"Sigmoid","X3","sebart"
-1.57784762777355,6.22721540076162,"Sigmoid","X3","sebart"
-1.19664816373503,6.05257605797932,"Sigmoid","X3","sebart"
